资产 ID,智能耳标编号,牛只品种,性别,登记月龄,出生日期,初始体重,当前状态,引入渠道ID,引入渠道名称,平均日增重,成长记录次数,最新体重,累计用药次数,累计防疫次数,总增重,精料总量_kg,草料总量_kg,酒糟总量_kg,饲料总花费_元,喂养天数,日均精料_kg,日均草料_kg,日均酒糟_kg,日均花费_元,精料转化率,总饲料_kg,总饲料转化率,出售日期,出售价格,死亡日期,最终结局,总生命周期(天),每公斤增重成本,出栏盈亏,日均成本,has_growth,is_adg_outlier,has_feed,has_cost
1132,202109185967,1,1,8,2022-08-12,236,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,20224.0,,已出售,458.0,,,,False,1,False,False
750,202109185031,1,1,8,2022-08-12,482,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23008.0,,已出售,458.0,,,,False,1,False,False
2591,202308276876,1,1,8,2023-03-13,481,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
761,202109185042,1,1,8,2022-08-12,412,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,20416.0,,已出售,458.0,,,,False,1,False,False
2670,202308276955,1,1,8,2023-03-13,451,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3199,202308286986,1,1,8,2023-03-13,466,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
953,202109185334,1,1,8,2022-08-12,338,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21856.0,,已出售,458.0,,,,False,1,False,False
967,202109185348,1,1,8,2022-08-12,311,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,22816.0,,已出售,458.0,,,,False,1,False,False
2965,202307091444,1,1,8,2023-03-13,497,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
434,2022600199,1,1,6,2022-11-15,270,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21120.0,,已出售,363.0,,,,False,1,False,False
148,MK2210000044,1,1,10,2022-06-20,333,1,5,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23072.0,,已出售,511.0,,,,False,1,False,False
844,202109185225,1,1,8,2022-08-12,336,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,20672.0,,已出售,458.0,,,,False,1,False,False
3231,202308287018,1,1,8,2023-03-13,457,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
2594,202308276879,1,1,8,2023-03-13,460,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
1014,202109185849,1,1,8,2022-08-12,265,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21664.0,,已出售,458.0,,,,False,1,False,False
1256,202109186091,1,1,8,2022-08-12,233,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,20384.0,,已出售,458.0,,,,False,1,False,False
120,MK2210000009,1,1,10,2022-06-20,333,2,5,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,2023-03-07,死亡,260.0,,,,False,1,False,False
3445,202308287232,1,1,8,2023-03-13,478,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
4032,2210000109,1,1,13,2023-04-16,340,1,17,敦化牧场,0.8477601375265447,12.0,647.0,0.0,0.0,307.0,,,,,,,,,,,0.0,,2024-07-31,1.0,,已出售,472.0,,,,True,0,False,False
3300,202308287087,1,1,8,2023-03-13,490,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3059,202307091538,1,1,8,2023-03-13,460,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3225,202308287012,1,1,8,2023-03-13,427,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
1190,202109186025,1,1,8,2022-08-12,215,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,19968.0,,已出售,458.0,,,,False,1,False,False
3940,Q2210000216,1,1,8,2023-01-05,252,1,17,敦化牧场,0.9374028787207171,20.0,821.0,0.0,0.0,569.0,,,,,,,,,,,0.0,,2025-05-26,1.0,,已出售,872.0,,,,True,0,False,False
620,202109184901,1,1,8,2022-08-12,464,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23648.0,,已出售,458.0,,,,False,1,False,False
301,2022547419,1,1,5,2022-12-05,270,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,20256.0,,已出售,343.0,,,,False,1,False,False
748,202109185029,1,1,8,2022-08-12,449,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23488.0,,已出售,458.0,,,,False,1,False,False
3204,202308286991,1,1,8,2023-03-13,409,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
94,3722433485,1,1,7,2022-04-25,280,1,4,,,,,0.0,1.0,,,,,,,,,,,,0.0,,2023-11-13,20576.0,,已出售,567.0,,,,False,1,False,False
163,MK2210000061,1,1,10,2022-06-20,333,1,5,,,,,0.0,1.0,,,,,,,,,,,,0.0,,2023-11-13,19392.0,,已出售,511.0,,,,False,1,False,False
3701,2210000259,1,1,13,2023-03-10,376,1,17,敦化牧场,1.2477753058954393,7.0,620.0,0.0,2.0,244.0,,,,,,,,,,,0.0,,2024-08-03,13714.0,,已出售,512.0,,,,True,0,False,False
107,3720957005,1,1,7,2022-09-20,270,1,4,,,,,0.0,1.0,,,,,,,,,,,,0.0,,2023-11-13,21216.0,,已出售,419.0,,,,False,1,False,False
3728,2210000303,1,1,13,2024-04-12,237,1,17,敦化牧场,0.6745528541412857,16.0,540.0,0.0,2.0,303.0,382.434,110.6037,555.9732,1305.7419,57.0,6.709368421052632,1.940415789473684,9.753915789473684,22.907752631578948,0.7922935722242269,1049.0109,0.2888435191664834,2025-05-28,14256.0,,已出售,411.0,4.309379207920792,12950.2581,22.907752631578948,True,0,True,True
171,MK2210000069,1,1,10,2022-06-20,333,1,5,,,,,0.0,1.0,,,,,,,,,,,,0.0,,2023-11-13,21248.0,,已出售,511.0,,,,False,1,False,False
864,202109185245,1,1,8,2022-08-12,306,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,20864.0,,已出售,458.0,,,,False,1,False,False
672,202109184953,1,1,8,2022-08-12,415,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23328.0,,已出售,458.0,,,,False,1,False,False
3595,2210000322,1,1,10,2024-07-12,148,1,17,敦化牧场,0.7884315906562848,16.0,530.0,0.0,2.0,382.0,348.029,101.3682,509.0702,1188.5284,52.0,6.692865384615384,1.9493884615384616,9.78981153846154,22.85631538461538,1.097609681951791,958.4674,0.3985529398287307,2025-05-23,15444.0,,已出售,315.0,3.111330890052356,14255.4716,22.85631538461538,True,0,True,True
3184,202308286971,1,1,8,2023-03-13,487,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
1194,202109186029,1,1,8,2022-08-12,238,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23712.0,,已出售,458.0,,,,False,1,False,False
3669,2210000374,1,1,13,2023-10-21,313,1,17,敦化牧场,0.8263348164627363,13.0,665.0,0.0,2.0,352.0,,,,,,,,,,,0.0,,2025-01-23,14098.0,,已出售,460.0,,,,True,0,False,False
2657,202308276942,1,1,8,2023-03-13,474,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
991,202109185826,1,1,8,2022-08-12,232,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21024.0,,已出售,458.0,,,,False,1,False,False
4010,2210000295,1,1,13,2023-03-29,282,0,17,敦化牧场,0.9765168970814132,17.0,785.0,0.0,0.0,503.0,,,,,,,,,,,0.0,,,,,存栏,,,,,True,0,False,False
775,202109185056,1,1,8,2022-08-12,431,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23360.0,,已出售,458.0,,,,False,1,False,False
269,2022547387,1,1,5,2022-12-05,330,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23008.0,,已出售,343.0,,,,False,1,False,False
3665,2210000232,1,1,11,2023-05-09,392,1,17,敦化牧场,1.0425472747497218,7.0,625.0,0.0,2.0,233.0,,,,,,,,,,,0.0,,2024-08-03,13714.0,,已出售,452.0,,,,True,0,False,False
3355,202308287142,1,1,8,2023-03-13,415,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
252,2022547370,1,1,5,2022-12-05,340,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23840.0,,已出售,343.0,,,,False,1,False,False
191,MK2210000051,1,1,10,2022-06-20,333,1,5,,,,,0.0,1.0,,,,,,,,,,,,0.0,,2023-11-13,23488.0,,已出售,511.0,,,,False,1,False,False
823,202109185204,1,1,8,2022-08-12,382,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,19360.0,,已出售,458.0,,,,False,1,False,False
3310,202308287097,1,1,8,2023-03-13,407,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
32,3720385821,1,1,7,2022-04-24,300,1,4,,,,,0.0,1.0,,,,,,,,,,,,0.0,,2023-11-13,19584.0,,已出售,568.0,,,,False,1,False,False
2714,202308276999,1,1,8,2023-03-13,420,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
2747,202308277032,1,1,8,2023-03-13,471,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3733,2210000268,1,1,13,2023-03-10,323,1,17,敦化牧场,0.7027355497878301,10.0,565.0,0.0,2.0,242.0,,,,,,,,,,,0.0,,2024-11-19,13525.0,,已出售,620.0,,,,True,0,False,False
2869,202307091348,1,1,8,2023-03-13,418,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3099,202308286886,1,1,8,2023-03-13,486,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
2940,202307091419,1,1,8,2023-03-13,409,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
985,202109185820,1,1,8,2022-08-12,244,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,19392.0,,已出售,458.0,,,,False,1,False,False
3815,2210000471,1,1,8,2024-03-21,243,1,19,绵阳强牧农业科技有限公司,1.0592096075967044,12.0,625.0,0.0,2.0,382.0,382.434,110.6037,555.9732,1305.7419,57.0,6.709368421052632,1.940415789473684,9.753915789473684,22.907752631578948,0.9988651636622268,1049.0109,0.3641525555168206,2025-05-28,17160.0,,已出售,433.0,3.4181725130890053,15854.2581,22.907752631578948,True,0,True,True
58,3720327421,1,1,7,2022-04-25,340,1,4,,,,,0.0,1.0,,,,,,,,,,,,0.0,,2023-11-13,23104.0,,已出售,567.0,,,,False,1,False,False
2669,202308276954,1,1,8,2023-03-13,418,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3593,2210000289,1,1,10,2023-06-10,376,1,17,敦化牧场,1.082004696576443,7.0,590.0,0.0,2.0,214.0,,,,,,,,,,,0.0,,2024-08-03,13714.0,,已出售,420.0,,,,True,0,False,False
846,202109185227,1,1,8,2022-08-12,303,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,19552.0,,已出售,458.0,,,,False,1,False,False
1069,202109185904,1,1,8,2022-08-12,227,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,22080.0,,已出售,458.0,,,,False,1,False,False
3207,202308286994,1,1,8,2023-03-13,472,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
2843,202307091322,1,1,8,2023-03-13,454,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3814,2210000470,1,1,8,2024-03-21,233,1,19,绵阳强牧农业科技有限公司,1.037494763301215,12.0,610.0,0.0,2.0,377.0,354.91,103.2153,518.4508,1211.9711,53.0,6.696415094339623,1.9474584905660377,9.782090566037734,22.86737924528302,1.0622411315544786,976.5761,0.3860426238160037,2025-05-24,1.0,,已出售,429.0,3.214777453580902,-1210.9711,22.86737924528302,True,0,True,True
1112,202109185947,1,1,8,2022-08-12,285,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23424.0,,已出售,458.0,,,,False,1,False,False
483,2022600248,1,1,6,2022-11-15,360,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21280.0,,已出售,363.0,,,,False,1,False,False
668,202109184949,1,1,8,2022-08-12,426,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21248.0,,已出售,458.0,,,,False,1,False,False
280,2022547398,1,1,5,2022-12-05,290,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,22304.0,,已出售,343.0,,,,False,1,False,False
254,2022547372,1,1,5,2022-12-05,300,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21152.0,,已出售,343.0,,,,False,1,False,False
3809,2210000465,1,1,8,2024-03-20,236,0,19,绵阳强牧农业科技有限公司,0.861015104966718,13.0,575.0,0.0,2.0,339.0,409.958,117.9921,593.4956,1399.5127,61.0,6.720622950819672,1.9342967213114752,9.72943606557377,22.942831147540986,0.8269139765536957,1121.4457,0.3022883765125677,,,,存栏,,4.12835604719764,,22.942831147540986,True,0,True,True
485,2022600250,1,1,6,2022-11-15,280,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21280.0,,已出售,363.0,,,,False,1,False,False
832,202109185213,1,1,8,2022-08-12,327,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,22944.0,,已出售,458.0,,,,False,1,False,False
372,2022547490,1,1,5,2022-12-05,333,1,5,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23360.0,,已出售,343.0,,,,False,1,False,False
2612,202308276897,1,1,8,2023-03-13,401,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
318,2022547436,1,1,5,2022-12-05,333,1,5,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,22080.0,,已出售,343.0,,,,False,1,False,False
3070,202308286857,1,1,8,2023-03-13,438,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
686,202109184967,1,1,8,2022-08-12,492,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23520.0,,已出售,458.0,,,,False,1,False,False
2578,202308276863,1,1,8,2023-03-13,463,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
208,2022547326,1,1,5,2022-12-05,290,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,22304.0,,已出售,343.0,,,,False,1,False,False
4008,2210000356,1,1,11,2023-05-29,257,0,17,敦化牧场,0.9284754224270352,17.0,736.0,0.0,0.0,479.0,,,,,,,,,,,0.0,,,,,存栏,,,,,True,0,False,False
3818,2210000474,1,1,8,2024-03-21,234,1,19,绵阳强牧农业科技有限公司,1.1769655076106689,12.0,660.0,0.0,2.0,426.0,237.933,71.8146,358.9806,813.4452,36.0,6.609249999999999,1.99485,9.971683333333331,22.5957,1.7904199921826731,668.7282,0.6370301117853262,2025-05-07,1.0,,已出售,412.0,1.9094957746478876,-812.4452,22.5957,True,0,True,True
3588,2210000206,1,1,10,2023-06-10,336,1,17,敦化牧场,0.7245929821013247,12.0,595.0,0.0,2.0,259.0,,,,,,,,,,,0.0,,2025-01-19,12614.0,,已出售,589.0,,,,True,0,False,False
807,202109185188,1,1,8,2022-08-12,335,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,22752.0,,已出售,458.0,,,,False,1,False,False
1834,MK2210000137,1,1,10,2022-06-16,250,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23840.0,,已出售,515.0,,,,False,1,False,False
2592,202308276877,1,1,8,2023-03-13,440,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3785,2210000441,1,1,8,2024-03-21,234,0,19,绵阳强牧农业科技有限公司,0.9888952892985152,13.0,620.0,0.0,3.0,386.0,409.958,117.9921,593.4956,1399.5127,61.0,6.720622950819672,1.9342967213114752,9.72943606557377,22.942831147540986,0.9415598671083378,1121.4457,0.3441985644066405,,,,存栏,,3.6256805699481855,,22.942831147540986,True,0,True,True
3623,2210000332,1,1,11,2023-05-10,247,1,17,敦化牧场,1.0274378939562476,10.0,525.0,0.0,2.0,278.0,,,,,,,,,,,0.0,,2024-11-20,13759.0,,已出售,560.0,,,,True,0,False,False
2597,202308276882,1,1,8,2023-03-13,428,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
321,2022547439,1,1,5,2022-12-05,333,1,5,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23776.0,,已出售,343.0,,,,False,1,False,False
981,202109185816,1,1,8,2022-08-12,224,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,22464.0,,已出售,458.0,,,,False,1,False,False
4018,2210000163,1,1,18,2022-11-15,500,1,20,,,1.0,500.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,2024-05-15,11.0,,已出售,547.0,,,,False,1,False,False
1187,202109186022,1,1,8,2022-08-12,250,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,19552.0,,已出售,458.0,,,,False,1,False,False
3008,202307091487,1,1,8,2023-03-13,405,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3458,202308287245,1,1,8,2023-03-13,487,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
937,202109185318,1,1,8,2022-08-12,327,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,19456.0,,已出售,458.0,,,,False,1,False,False
1160,202109185995,1,1,8,2022-08-12,204,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,20864.0,,已出售,458.0,,,,False,1,False,False
2874,202307091353,1,1,8,2023-03-13,453,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
2686,202308276971,1,1,8,2023-03-13,487,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
219,2022547337,1,1,5,2022-12-05,280,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,20768.0,,已出售,343.0,,,,False,1,False,False
3827,2210000483,1,1,8,2024-09-12,236,0,19,绵阳强牧农业科技有限公司,0.6241679467485919,13.0,490.0,0.0,2.0,254.0,409.958,117.9921,593.4956,1399.5127,61.0,6.720622950819672,1.9342967213114752,9.72943606557377,22.942831147540986,0.6195756638484917,1121.4457,0.2264933558530742,,,,存栏,,5.50989251968504,,22.942831147540986,True,0,True,True
289,2022547407,1,1,5,2022-12-05,300,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21568.0,,已出售,343.0,,,,False,1,False,False
436,2022600201,1,1,6,2022-11-15,270,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,20704.0,,已出售,363.0,,,,False,1,False,False
400,2022600165,1,1,6,2022-11-15,270,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21696.0,,已出售,363.0,,,,False,1,False,False
3108,202308286895,1,1,8,2023-03-13,442,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
122,MK2210000011,1,1,10,2022-06-20,333,1,5,,,,,0.0,1.0,,,,,,,,,,,,0.0,,2023-11-13,19488.0,,已出售,511.0,,,,False,1,False,False
2830,202307091309,1,1,8,2023-03-13,466,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
1191,202109186026,1,1,8,2022-08-12,296,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,20896.0,,已出售,458.0,,,,False,1,False,False
3599,2210000288,1,1,11,2023-05-09,377,1,17,敦化牧场,1.124984550735385,7.0,625.0,0.0,2.0,248.0,,,,,,,,,,,0.0,,2024-08-03,13714.0,,已出售,452.0,,,,True,0,False,False
60,3721961197,1,1,7,2022-04-28,300,1,4,,,,,0.0,3.0,,,,,,,,,,,,0.0,,2023-11-13,23392.0,,已出售,564.0,,,,False,1,False,False
731,202109185012,1,1,8,2022-08-12,435,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21344.0,,已出售,458.0,,,,False,1,False,False
4069,2210000533,1,1,8,2023-10-05,204,0,17,敦化牧场,0.7453072196620584,11.0,456.0,0.0,0.0,252.0,,,,,,,,,,,0.0,,,,,存栏,,,,,True,0,False,False
3118,202308286905,1,1,8,2023-03-13,481,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3066,202307091545,1,1,8,2023-03-13,490,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
2652,202308276937,1,1,8,2023-03-13,404,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3149,202308286936,1,1,8,2023-03-13,464,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3939,Q2210000215,1,1,8,2023-01-05,249,1,17,敦化牧场,0.9923832105291036,20.0,848.0,0.0,0.0,599.0,,,,,,,,,,,0.0,,2025-05-26,1.0,,已出售,872.0,,,,True,0,False,False
743,202109185024,1,1,8,2022-08-12,451,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,19872.0,,已出售,458.0,,,,False,1,False,False
3844,2210000500,1,1,8,2024-03-21,234,0,19,绵阳强牧农业科技有限公司,0.6597222222222222,13.0,500.0,0.0,2.0,266.0,409.958,117.9921,593.4956,1399.5127,61.0,6.720622950819672,1.9342967213114752,9.72943606557377,22.942831147540986,0.6488469550539323,1121.4457,0.2371938293579439,,,,存栏,,5.261325939849624,,22.942831147540986,True,0,True,True
626,202109184907,1,1,8,2022-08-12,403,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23040.0,,已出售,458.0,,,,False,1,False,False
256,2022547374,1,1,5,2022-12-05,300,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21216.0,,已出售,343.0,,,,False,1,False,False
3190,202308286977,1,1,8,2023-03-13,450,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
785,202109185166,1,1,8,2022-08-12,350,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,22496.0,,已出售,458.0,,,,False,1,False,False
220,2022547338,1,1,5,2022-12-05,300,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23552.0,,已出售,343.0,,,,False,1,False,False
438,2022600203,1,1,6,2022-11-15,320,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23104.0,,已出售,363.0,,,,False,1,False,False
139,MK2210000035,1,1,10,2022-06-20,333,1,5,,,,,0.0,1.0,,,,,,,,,,,,0.0,,2023-11-13,21632.0,,已出售,511.0,,,,False,1,False,False
2854,202307091333,1,1,8,2023-03-13,434,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
1092,202109185927,1,1,8,2022-08-12,241,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23424.0,,已出售,458.0,,,,False,1,False,False
994,202109185829,1,1,8,2022-08-12,235,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21024.0,,已出售,458.0,,,,False,1,False,False
2789,202307091268,1,1,8,2023-03-13,499,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3033,202307091512,1,1,8,2023-03-13,451,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
4013,2210000302,1,1,13,2023-03-29,314,1,17,敦化牧场,1.0150436993484824,16.0,805.0,0.0,0.0,491.0,,,,,,,,,,,0.0,,2025-05-26,1.0,,已出售,789.0,,,,True,0,False,False
3829,2210000485,1,1,8,2024-03-20,233,1,19,绵阳强牧农业科技有限公司,0.9986384583158776,12.0,595.0,0.0,2.0,362.0,334.267,97.674,490.309,1141.643,50.0,6.68534,1.95348,9.80618,22.83286,1.0829666105239224,922.25,0.3925182976416373,2025-05-21,16632.0,,已出售,427.0,3.153709944751381,15490.357,22.83286,True,0,True,True
2849,202307091328,1,1,8,2023-03-13,478,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
282,2022547400,1,1,5,2022-12-05,280,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,22272.0,,已出售,343.0,,,,False,1,False,False
172,MK2210000070,1,1,10,2022-06-20,333,1,5,,,,,0.0,1.0,,,,,,,,,,,,0.0,,2023-11-13,21568.0,,已出售,511.0,,,,False,1,False,False
